"","sg_uf","YEAR","pop_100k","log.gdp.pc","fhs","fhs_sc","gdp_sc","cases","cure","sinan_death","abandon","dr_txf","other","sim_death","mort_treat","aban_treat","pct_idc","ndx_obs","ndx_adj10","ndx_adj50","ndx_adj90","k10","k50","k90"
"109","24",2017,35.07003,2.90871299545895,1.21357181616326,1.2346367414255,-0.152447794750995,1156,730,80,126,7,213,109,0.0803739477325049,0.0948623626724418,0.034705031,16447.55636,17888.45953,18836.21332,20036.42831,0.82088265,0.873188049,0.919450685
"110","24",2018,34.7901,2.95749044713367,1.20494048594284,1.20446063546565,-0.0550927493359866,1369,483,104,59,1,722,137,0.0806598791384849,0.0951507934702134,0.033664954,16447.55636,17888.45953,18836.21332,20036.42831,0.82088265,0.873188049,0.919450685
"111","25",2009,37.69977,2.08177943766064,1.33157311039298,1.64718260250865,-1.80292668019009,1119,765,64,118,3,169,109,0.0751508006030482,0.0904216763507859,0.087643111,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"112","25",2010,37.66834,2.18598169602231,1.35816975210482,1.74016746787436,-1.59494911582698,1114,755,70,130,3,156,116,0.0765516577759608,0.0904835821621398,0.089973085,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"113","25",2011,37.91315,2.28115034889504,1.31985867700257,1.6062276194155,-1.40500174866448,1151,770,70,152,5,154,107,0.0766889929818956,0.0912769841209661,0.087473046,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"114","25",2012,38.15171,2.41024426915641,1.31055724632002,1.57370876650557,-1.14734285017058,1220,826,85,178,5,126,117,0.0776682873534716,0.0918550642221029,0.073068976,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"115","25",2013,39.14421,2.47214236616571,1.32331192786877,1.61830057472868,-1.0238002738665,1204,848,81,172,6,97,101,0.0784656059631453,0.0919285426674244,0.071704081,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"116","25",2014,39.43885,2.59692640723109,1.37123673737951,1.78585112521981,-0.774743474712621,1109,754,71,124,6,154,110,0.0805232237510777,0.0918127176323251,0.064619651,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"117","25",2015,39.72202,2.64856168875675,1.38361543546879,1.82912845277511,-0.671684479103928,1072,434,68,83,7,480,126,0.0812439183360621,0.0918533253913746,0.068806298,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"118","25",2016,39.99415,2.69316376825819,1.3962041948635,1.87314017839524,-0.582663070104881,1041,703,43,83,9,203,106,0.0819083201898384,0.0918658832604072,0.073214222,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"119","25",2017,40.25558,2.74068987518262,1.38912419098172,1.84838768464552,-0.487805587002205,1137,625,62,122,10,318,90,0.0822178907860182,0.0921230894074032,0.069508804,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"120","25",2018,39.96496,2.77928556205857,1.44226342275834,2.03416844470992,-0.410772353005293,1255,363,70,82,5,735,108,0.0836385758145561,0.0916319569831803,0.065793424,23306.9098,24544.29529,25587.31336,26943.71429,0.865022155,0.910877569,0.949585617
"121","26",2009,88.10256,2.20311757651256,0.834027978301652,-0.0922914116216812,-1.56074756642094,4478,2927,403,534,24,590,604,0.0675738356105942,0.0968828223607694,0.054500896,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"122","26",2010,87.96032,2.4023645631061,0.858114204222995,-0.00808324358566439,-1.16306997641532,4508,2963,363,642,27,513,533,0.0695688828474581,0.0973432680480901,0.056569544,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"123","26",2011,88.64906,2.51984769772227,0.850996051170762,-0.0329691111468981,-0.928585075844281,4701,3094,383,580,37,607,542,0.0704061976133488,0.0978834726145889,0.054352575,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"124","26",2012,89.31028,2.66241314503585,0.863506418298095,0.0107685462466245,-0.644038320708684,4940,3184,459,600,34,663,543,0.0718011517921008,0.0982753664396632,0.050917174,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"125","26",2013,92.0855,2.7296925255586,0.867889081342882,0.0260908315779127,-0.509755226340299,4758,3139,439,571,21,588,531,0.0724416400898112,0.0984800267829184,0.04801663,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"126","26",2014,92.77727,2.81672839613692,0.923070920280366,0.219012777131303,-0.336040100970625,4745,3125,498,496,34,592,595,0.074158914497476,0.0981195760599059,0.047783754,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"127","26",2015,93.45173,2.82115443672908,0.926253585674658,0.230139735053236,-0.327206154791306,4789,3258,439,448,40,604,629,0.0742539793782556,0.0980965333572063,0.044663981,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"128","26",2016,94.10336,2.8782490633486,0.957245309838033,0.33849030539987,-0.21325083780254,4585,3173,391,386,44,591,631,0.0753075749598156,0.0979262586714155,0.042523309,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"129","26",2017,94.73266,2.95306088573266,0.966087091822398,0.369402174511645,-0.0639337227070375,4934,3388,389,486,25,646,655,0.0761247315122801,0.0981031172733541,0.034040768,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"130","26",2018,94.96294,2.9767356082878,0.993229569345684,0.464295343564309,-0.0166812810478496,4884,1775,358,289,20,2442,609,0.0768337233087083,0.0978526491958362,0.032171711,54745.22859,56491.51939,58341.63629,60806.81615,0.900314012,0.938356071,0.969087558
"131","27",2009,31.56108,2.03628501803745,0.939131360523784,0.275161891366414,-1.89372911320938,1241,888,97,137,2,117,144,0.0679834855753026,0.0949544376926163,0.085189962,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"132","27",2010,31.20922,2.16262351820735,0.981761159042104,0.424200484988141,-1.64156976499808,1186,850,80,140,5,111,125,0.0697101652714651,0.094905770079215,0.094999154,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"133","27",2011,31.43384,2.30966960120587,0.96329306250843,0.359633932250011,-1.34808009719242,1132,817,81,113,5,116,125,0.0705980188673759,0.095684914084894,0.082756771,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"134","27",2012,31.65472,2.39300697854319,0.962889578552582,0.358223306738781,-1.18174680431055,1151,762,74,148,2,165,129,0.0712792092796697,0.0960045684698728,0.076023074,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"135","27",2013,33.00935,2.42431906382487,0.951245631919441,0.317514753315427,-1.11925093009052,1140,807,83,125,7,118,162,0.0713380868845466,0.0962672190138156,0.065634257,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"136","27",2014,33.2173,2.51247622224556,0.997070803466868,0.477724732186615,-0.943297823336648,1120,785,73,108,8,146,160,0.0728758823594128,0.0960338624501972,0.063676895,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"137","27",2015,33.40932,2.63034273996813,0.990142870312835,0.453503894888058,-0.708047727404776,941,644,62,92,11,132,127,0.0737565115494361,0.0965666717777865,0.057703989,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"138","27",2016,33.58963,2.68970876062097,1.01102631973023,0.526514794289822,-0.589558929029077,1036,669,63,102,18,184,146,0.0746411995490622,0.0965328719287476,0.052241321,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"139","27",2017,33.75823,2.75069501991946,1.01664097910347,0.546144278025081,-0.46783629203505,1048,629,50,108,20,241,123,0.0752724236770005,0.0966950095284967,0.045421564,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"140","27",2018,33.2282,2.79579013341336,1.05572977169994,0.682803114741061,-0.377830835180289,1107,362,55,48,11,631,121,0.0763820445838242,0.0963808407277126,0.039050023,17705.52732,18444.51238,19154.96242,20045.33069,0.883274394,0.924331091,0.959934692
"141","28",2009,20.19679,2.37470744182973,1.09918457339013,0.834726012693142,-1.21827089826473,596,454,56,62,0,24,65,0.0735098503234043,0.0942649902390239,0.067337245,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"142","28",2010,20.68031,2.54695242489698,1.10830060090975,0.866596675191306,-0.874486678850276,537,436,35,53,4,9,54,0.0751580907846258,0.0947962592201759,0.056296838,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"143","28",2011,20.89819,2.63394496995011,1.07569124407425,0.752590678198746,-0.700858027011438,588,481,51,46,2,8,61,0.0753252506021872,0.0955225156101455,0.068088093,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"144","28",2012,21.10867,2.74494981077144,1.07822994058839,0.761466248134598,-0.479303170240448,540,412,50,63,5,10,62,0.0763462813394547,0.0959098627684299,0.071893216,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"145","28",2013,21.95662,2.77841836740724,1.02019345418375,0.558564132404974,-0.412503189114298,644,473,58,87,6,20,58,0.0755791906774312,0.0967563458019922,0.061970208,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"146","28",2014,22.19574,2.82629012363304,1.12634226207371,0.929672361681371,-0.316955823652507,683,491,56,87,5,44,77,0.0779644123959142,0.0956234111392543,0.064476587,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"147","28",2015,22.42937,2.84433928236989,1.11817674771962,0.901124800636503,-0.28093145976719,665,484,53,82,9,37,64,0.0779740269775225,0.0957921248562369,0.071879878,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"148","28",2016,22.65779,2.84249540175094,1.07159612654191,0.738273684477249,-0.284611665994343,697,492,46,86,5,68,65,0.0770894872824258,0.0963612802862612,0.065034034,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"149","28",2017,22.88116,2.87859184734729,1.06637950173855,0.720035774583985,-0.21256667430867,729,483,38,83,5,120,61,0.0773148355840618,0.0965631150383763,0.071841453,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"150","28",2018,22.78308,2.91466459007602,1.0674588334852,0.723809240355896,-0.140568991239483,841,344,42,51,3,401,64,0.0776579931320068,0.0966868952134235,0.076090295,10861.10063,11297.65867,11810.34933,12451.98618,0.87223841,0.919625688,0.961358538
"151","29",2009,146.37364,2.24325936349513,0.690561497275056,-0.593866443811281,-1.48062846711274,6110,4339,395,460,32,884,582,0.0655637405797587,0.0988410536155548,0.140124095,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"152","29",2010,140.21432,2.39908619370013,0.772531650119617,-0.307289525234911,-1.16961328262438,5663,3887,371,440,25,940,544,0.0681132066593375,0.0984068453759976,0.136670291,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"153","29",2011,140.97534,2.46961268985887,0.794181450457931,-0.231599376400946,-1.02884926152948,5617,3946,345,397,27,902,526,0.0690378727283106,0.0984059276378512,0.14119878,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"154","29",2012,141.75341,2.55564365130689,0.809010520452383,-0.179755271725164,-0.857139836963332,5330,3534,313,438,23,1022,500,0.069984908111155,0.0985512281363746,0.135535605,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"155","29",2013,150.44137,2.61126169937313,0.776648072268951,-0.29289804816456,-0.746131627032811,5124,3610,321,449,41,703,579,0.0698896789475787,0.0991777489756121,0.132345897,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"156","29",2014,151.26371,2.69489370228086,0.857839596820678,-0.00904330210017594,-0.579210290192051,5038,3542,362,412,45,677,520,0.071974144413233,0.0984724782770908,0.138443142,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"157","29",2015,152.03934,2.77988230286057,0.879509211234408,0.0667161189808208,-0.409581316452853,4668,3226,371,373,42,656,593,0.0730700963986882,0.0985272648323837,0.144620649,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"158","29",2016,152.76566,2.8294996876608,0.911985062611584,0.180255365802328,-0.310549846280667,4568,3080,310,442,38,698,463,0.0740705020319942,0.0983086968562861,0.1446296,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"159","29",2017,153.44447,2.86269610546694,0.923070085223664,0.219009857678697,-0.24429302776778,4635,3019,321,371,33,891,556,0.0745552848414076,0.0982969720758676,0.134972227,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"160","29",2018,148.12617,2.96134969901308,1.007789508093,0.515198534983003,-0.0473900582545867,4719,1262,249,186,32,2990,470,0.0769661848234131,0.0976106814320085,0.12252868,74409.06934,81200.15846,85188.77552,90266.91308,0.824322742,0.873460956,0.916366061
"161","31",2009,200.33665,2.66361344573346,0.801051629844065,-0.207580452802272,-0.641642637356734,4447,3387,463,541,8,48,487,0.0707340507297196,0.0990710861940397,0.113612304,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"162","31",2010,195.95309,2.88584758473611,0.865105010592076,0.0163574055786014,-0.198084928773489,4033,3030,451,476,11,65,441,0.0737177130465338,0.099121154630355,0.102580234,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"163","31",2011,197.28701,3.00970173949047,0.884802298945075,0.0852213518398321,0.0491159078212093,4197,3169,441,522,9,56,421,0.0751401874118579,0.0993527920790172,0.094192559,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"164","31",2012,198.55332,3.10347697412089,0.915623067899343,0.192974243454142,0.236282147811145,3877,2861,395,525,18,78,442,0.0765263221194081,0.0993256408226795,0.090458449,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"165","31",2013,205.93356,3.16535695138311,0.900096128091021,0.13869030703612,0.359788558863886,3850,2832,389,539,23,67,378,0.0767887110068756,0.0997655383789032,0.088168455,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"166","31",2014,207.34097,3.2155551328233,0.966716804691325,0.371603721871296,0.459979242593131,3815,2760,404,512,23,116,382,0.0784819894339998,0.0991117480016389,0.082903299,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"167","31",2015,208.69101,3.2142722109804,0.995730482113245,0.473038817251799,0.457418655477751,3626,2524,411,346,27,318,392,0.0790187670445947,0.0987384339719417,0.085782409,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"168","31",2016,209.9756,3.25603174139322,1.00278318052193,0.497695847981524,0.540766613197254,3587,2586,377,300,23,301,420,0.0795347787795374,0.0988109945975616,0.086435453,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"169","31",2017,211.19536,3.30625466766112,1.00134775688254,0.492677444707249,0.641006685193892,3609,2606,377,329,27,270,371,0.079969122678249,0.0990242685081336,0.082016826,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"170","31",2018,210.40662,3.37496347714738,1.07049863735276,0.734436738234224,0.778142780629011,3784,1387,309,172,32,1884,364,0.0819501205234512,0.0984143889728691,0.075321305,118473.7676,123191.0933,127290.342,132635.1499,0.893230548,0.930736502,0.96170725
"171","32",2009,34.87199,2.98812399702722,0.63661408482854,-0.782472694837892,0.00604883429978351,1315,1055,100,100,4,56,112,0.0705903414457587,0.102474278185155,0.017307315,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"172","32",2010,35.12672,3.18991797335209,0.659327144692132,-0.703065270534417,0.408809967878344,1357,1073,101,111,5,67,119,0.0726649004789031,0.102986583492738,0.015326574,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"173","32",2011,35.47055,3.39709707589704,0.675489948703925,-0.646558280995958,0.822319289189564,1323,1076,92,103,4,48,94,0.0747241363272607,0.103609537927349,0.01368967,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"174","32",2012,35.78067,3.48607335693462,0.665163620468817,-0.682660291583116,0.999907284951172,1319,1022,116,114,5,62,125,0.0753109537005073,0.104107245557876,0.011287935,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"175","32",2013,38.39366,3.41920877023407,0.680320657108491,-0.629669578448987,0.866452078674759,1253,960,120,104,4,65,145,0.0750031757096779,0.103635125115687,0.010299755,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"176","32",2014,38.85049,3.50099926994554,0.736155451321206,-0.43446482745666,1.02969795439264,1196,940,103,97,5,51,132,0.076741631880728,0.103228197098661,0.009169315,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"177","32",2015,39.29911,3.42192015549381,0.750144214461854,-0.385558530512898,0.871863739719693,1240,995,85,88,7,65,111,0.0762990848278049,0.102725881100833,0.010299122,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"178","32",2016,39.73697,3.31407392048595,0.738858549104272,-0.425014492104099,0.656613152685246,1115,867,80,95,7,66,113,0.0751476370540708,0.102441247991128,0.011457058,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"179","32",2017,40.16356,3.34012179757984,0.619466999439293,-0.842420843314992,0.708602179794556,1172,922,85,96,7,62,114,0.073235181827465,0.104121108716643,0.008004313,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"180","32",2018,39.72388,3.54075987587957,0.68170581524262,-0.62482690906209,1.10905625343314,1301,587,78,90,6,540,111,0.0760919280913536,0.104109753827918,0.00787234,20806.96761,20605.43621,20966.99214,21369.97898,0.973654098,0.992367788,1.009780497
"181","33",2009,160.10429,3.19713045469338,0.383999704192811,-1.66564111991017,0.423205378553318,12622,8462,810,1840,48,1462,1282,0.0680338961921827,0.106695750806679,0.075373315,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"182","33",2010,159.93583,3.33674462263324,0.403161693036513,-1.59864864123277,0.701861667344394,12310,8123,836,1588,74,1689,1391,0.0694734410241451,0.107015875256712,0.07872287,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"183","33",2011,161.12678,3.46021689256566,0.458769175428194,-1.40423859805746,0.948300299008205,12420,8531,844,1445,81,1519,1327,0.071435286471838,0.106773424256664,0.07245761,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"184","33",2012,162.31365,3.56722449232675,0.489176357010023,-1.29793165464067,1.16187705172511,12208,8215,736,1505,127,1625,1311,0.0728630958248656,0.10680509251795,0.065649726,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"185","33",2013,163.69179,3.64749985313429,0.49116696689553,-1.29097225750305,1.32209885767843,11686,8078,780,1517,100,1211,1281,0.0735807812282344,0.107112115882927,0.058724006,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"186","33",2014,164.61173,3.70787920011526,0.5411522010005,-1.1162182297622,1.44261015676515,11499,8077,881,1413,142,986,1397,0.0749966074236595,0.106683644612756,0.061803669,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"187","33",2015,165.50024,3.68454681311038,0.549606453742907,-1.08666120667869,1.39604098354044,11672,7836,769,1356,197,1514,1316,0.0749466457571097,0.106472192112696,0.061267086,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"188","33",2016,166.35996,3.65052608288057,0.581630339415807,-0.97470208304031,1.32813891767068,11771,8089,730,1451,159,1342,1191,0.0752301156153946,0.105898634505877,0.060642573,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"189","33",2017,167.18956,3.69276585847764,0.630900637575696,-0.802447552165212,1.4124453980296,12147,7909,759,1578,151,1750,1113,0.076501152267078,0.105409496010317,0.073118814,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"190","33",2018,171.5996,3.78923728809217,0.629838297991371,-0.80616161141718,1.60499298075299,12844,4020,615,980,113,7116,1167,0.077339672663042,0.105820851153439,0.081368243,123844.6494,125194.5732,127682.01,131168.3432,0.944165691,0.969945957,0.989217394
"191","35",2009,413.84039,3.30450248392806,0.322926430646366,-1.87916018670393,0.637509497024947,16798,12991,1448,1757,123,479,1593,0.0678780392173371,0.107977408946366,0.065141236,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"192","35",2010,412.5216,3.44632771554346,0.338697416086818,-1.82402303917404,0.920578853681555,17156,13622,1361,1728,138,307,1443,0.0692754148633866,0.108356867969269,0.06443833,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"193","35",2011,415.87182,3.54229310334619,0.348376574301187,-1.79018360812227,1.11211642620805,17978,14379,1451,1758,114,276,1459,0.0702191172965804,0.108627973166799,0.062925579,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"194","35",2012,419.01219,3.61650639953271,0.357412036151025,-1.75859461231118,1.26023894127542,17322,14049,1249,1600,118,306,1403,0.0709836808554384,0.108816623772931,0.059131316,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"195","35",2013,436.63669,3.67079098410908,0.346008485910792,-1.79846271277543,1.36858568788305,18028,14649,1191,1856,101,231,1499,0.0712366537487117,0.109204101546267,0.055953498,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"196","35",2014,440.35304,3.7423697595023,0.403221923936304,-1.59843806719983,1.5114499558983,18264,14588,1219,1987,120,350,1347,0.0728325262514013,0.108715805448142,0.053727665,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"197","35",2015,443.96484,3.77723240871711,0.430304345722513,-1.50375485979146,1.58103241010745,18736,15056,1297,1859,129,395,1423,0.0736077530428525,0.108489467046977,0.05066662,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"198","35",2016,447.49699,3.81901106123846,0.453723722253417,-1.42187807259145,1.66441853369419,18659,15158,1239,1806,104,352,1409,0.0743845138364284,0.108343026128159,0.053813112,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"199","35",2017,450.94866,3.85033410977194,0.451758743445429,-1.42874786058525,1.72693628949761,20440,16223,1313,2213,149,542,1423,0.0746197993745663,0.108502011519102,0.049794234,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"200","35",2018,455.38936,3.88243434168353,0.470454557831566,-1.36338518049833,1.79100522767063,20379,9422,1136,1582,93,8146,1399,0.0752361996239416,0.108379809813532,0.051171085,262468.9735,261892.6571,263480.1801,266459.5847,0.985023578,0.996162115,1.002200583
"201","41",2009,106.86247,2.91259813415031,0.640449355138432,-0.769064156373892,-0.144693436112842,2560,1947,252,228,8,125,239,0.0700371215766949,0.10212190940164,0.054787562,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"202","41",2010,104.39601,3.07140583195029,0.695428877023174,-0.576849534102673,0.172271269929452,2539,1941,284,207,8,99,209,0.0722990855911016,0.102038451343467,0.053338112,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"203","41",2011,105.12349,3.19700106139102,0.697084923645514,-0.571059807945285,0.42294712211729,2512,2005,259,170,15,63,216,0.0733909439336255,0.102519266559916,0.051240561,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"204","41",2012,105.77755,3.29590974865933,0.712438508927462,-0.517381938543925,0.620359233868433,2339,1804,246,188,19,82,179,0.0745135173733712,0.102714770150893,0.051284293,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"205","41",2013,109.97465,3.41192155932096,0.71689248385878,-0.501810338797684,0.851907515048805,2444,1847,303,198,19,77,276,0.0756031224202109,0.103122906150729,0.041427141,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"206","41",2014,110.81692,3.44715001867096,0.7756938200412,-0.29623422180196,0.922220090678854,2353,1828,234,146,21,124,211,0.0769939155250704,0.102492049347277,0.03782373,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"207","41",2015,111.63018,3.51954022731064,0.811250147585536,-0.171925282145953,1.06670390046696,2254,1720,209,123,39,163,217,0.0783069647750147,0.102316514692508,0.034684284,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"208","41",2016,112.4272,3.57626890252194,0.823288314571563,-0.129838489814297,1.17992881406761,2239,1614,230,127,62,206,223,0.079049515458967,0.10238609519461,0.040232807,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"209","41",2017,113.20892,3.61687314866697,0.825376657599066,-0.122537406566507,1.26097093684705,2165,1557,193,111,66,238,200,0.0794604462975178,0.102521437674958,0.028967096,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"210","41",2018,113.48937,3.65771746619865,0.851533496044607,-0.0310901431261452,1.34249221874508,2457,1006,194,102,82,1073,224,0.0803376538012023,0.102342563965145,0.025552486,66479.72618,66072.26167,66704.67031,67421.46129,0.986032117,0.99662776,1.006166953
"211","42",2009,61.18743,3.04921928996235,0.863576064560973,0.0110120374530354,0.127989091818928,1775,1366,164,148,14,83,174,0.0750999183378425,0.099778182024798,0.064331116,34713.4179,34471.9677,34946.70219,35509.11503,0.97759175,0.993324569,1.007004248
"212","42",2010,62.49682,3.202641273033,0.884525004632236,0.0842518995824608,0.434204435521386,1861,1447,164,138,11,101,165,0.0768322547366149,0.100111145982036,0.055897198,34713.4179,34471.9677,34946.70219,35509.11503,0.97759175,0.993324569,1.007004248
"213","42",2011,63.17054,3.31619491133161,0.896620481635902,0.12653905421294,0.660846443950261,1955,1500,154,161,20,120,160,0.0780739675889781,0.100402072952218,0.043021831,34713.4179,34471.9677,34946.70219,35509.11503,0.97759175,0.993324569,1.007004248
"214","42",2012,63.83286,3.4027422879171,0.921782292067127,0.214507587257606,0.833586582861564,2003,1522,163,178,31,109,151,0.0793355569357358,0.100419013615594,0.043742063,34713.4179,34471.9677,34946.70219,35509.11503,0.97759175,0.993324569,1.007004248
"215","42",2013,66.34254,3.4761206188933,0.914043990477302,0.187453610320026,0.980042588646867,2053,1579,174,189,27,84,148,0.0798613588154417,0.100808063296618,0.039162188,34713.4179,34471.9677,34946.70219,35509.11503,0.97759175,0.993324569,1.007004248
"216","42",2014,67.27148,3.585070505435,0.959098863292438,0.344970537764292,1.19749595671048,2008,1513,154,169,29,143,142,0.0817470454967643,0.100656832751743,0.033189189,34713.4179,34471.9677,34946.70219,35509.11503,0.97759175,0.993324569,1.007004248
