"","crowd_sc","snag_sc","pov_sc","beds.pc_sc","fhs_sc","has_prison","gdp_sc"
"98",-1.07591188668153,-0.098323265032657,0.505405563149335,-0.816532163272271,0.860104022322729,0,0.0620397111169223
"99",-1.07311067655684,-0.098323265032657,-0.236128056725104,1.6850623942834,-0.158693640717395,0,0.61288572733639
"100",-0.779743670734468,-0.098323265032657,0.460327531546026,-0.816532163272271,-0.167034788776159,0,-0.0225982472773773
"101",-0.841436683532146,-0.098323265032657,0.312133502650146,-0.816532163272271,-0.179517349461819,0,-0.269949256741126
"102",-0.774799625958828,-0.098323265032657,0.742628704461751,-0.816532163272271,0.03274938434256,0,-0.190062756576487
"103",-0.740693315078226,-0.098323265032657,0.258603340121217,-0.816532163272271,0.111726087715207,0,0.344924894233278
"104",-1.1556410917733,-0.098323265032657,0.788270211460101,-0.816532163272271,0.552354026845049,0,-0.129818001765686
"105",-1.09171130248436,-0.098323265032657,-0.404607199842474,-0.816532163272271,0.442941194125667,0,0.130045532561812
"106",-0.830749690424645,-0.098323265032657,0.798412768570847,-0.816532163272271,-0.0902547650946239,0,0.114909531809873
"107",-1.09603141669757,-0.098323265032657,-0.431090543409418,1.31084695667168,-0.157768774653414,0,0.445929193514
"108",-0.877208478661671,-0.098323265032657,0.232119996554272,-0.816532163272271,-0.212974966839118,0,0.5518443122397
"109",-0.967675375656968,-0.098323265032657,0.00334898616747708,1.21738111405711,-0.114911828779926,0,0.540800357029898
"110",-0.930215349489341,-0.098323265032657,-0.676202340252413,0.417971779312007,-0.23924463829971,1,0.297017474870966
"111",-0.898876122651727,-0.098323265032657,-0.552237753343312,0.32063189712933,-0.246964011694212,0,0.682980534652989
"112",-0.695260195990242,-0.098323265032657,0.615846740577443,-0.816532163272271,0.214857882936798,0,-0.148406484395822
"113",-1.09797504690436,-0.098323265032657,-1.26616107886072,0.435157910144872,-0.208369656546881,1,0.66496776617964
"114",-1.27213202371447,-0.098323265032657,-0.486311132123472,0.748068691500766,-0.129507284253497,0,0.467601727365526
"115",-0.844674405893184,-0.098323265032657,-1.70229103462274,0.441742062068553,0.737866658007868,0,1.08335043978775
"116",-0.733529712608655,-0.098323265032657,-0.103147863495342,-0.816532163272271,0.345539653552713,0,0.237720802387896
"117",-0.638187885523309,-0.098323265032657,0.369607992944366,-0.816532163272271,0.225467425276919,0,0.130502609317856
"118",-1.19175545972995,-0.098323265032657,0.968582337873339,-0.816532163272271,2.24149377657609,0,0.0418597912224033
"119",-1.03882412629573,-0.098323265032657,0.0782912137079789,3.5400990179747,-0.163841709453325,0,0.175040895381449
"120",-0.899333203911538,-0.098323265032657,-0.55956293347885,-0.816532163272271,0.0564681237561462,0,0.0303436210156035
"121",-0.914411246173107,-0.098323265032657,-0.309379858080483,2.0849571702035,0.00142122289309667,0,0.619992423137484
"122",-0.24759522207396,-0.098323265032657,-0.501524967789589,-0.816532163272271,-0.0738778957326541,0,2.77273084805083
"123",-0.812486472410511,-0.098323265032657,-1.15121209827229,0.660938397859149,-0.288573692102352,1,0.484098233091891
"124",-1.31110672908374,-0.098323265032657,-1.24080468608386,1.62824907890287,0.12047345995686,0,1.24963451154865
"125",-0.818597551682145,-0.098323265032657,-0.64633814431522,-0.0132530661623628,-0.276614004003521,0,0.471499081289524
"126",-0.926285008914756,-0.098323265032657,-0.766358403459032,-0.816532163272271,0.713492679766035,0,-0.0574802242195999
"127",0.078852374783722,-0.098323265032657,-1.19572665448055,3.40586760680229,-0.213857828321873,0,1.49005030326966
"128",-1.16758594419901,-0.098323265032657,-0.22147769645403,-0.816532163272271,-0.0725865513248424,0,2.57530094666684
"129",-0.730270171659287,-0.098323265032657,-0.945543579082187,0.89668171781884,-0.257421117198069,1,0.290412155649516
"130",-0.735880499330045,-0.098323265032657,-0.634505161019352,2.46969667095828,0.22667842449078,0,0.734502363168082
"131",-0.393276333018397,-0.098323265032657,0.156050818223687,3.14007517242762,-0.0589409264328371,0,-0.276031828569112
"132",-0.15573288762062,-0.098323265032657,-1.08359505086732,0.147977319897393,-0.279519917926691,1,0.204361507597524
"133",-0.946145771441498,-0.098323265032657,0.126186622286495,0.489319352485126,0.90399659230336,0,0.273149087814808
"134",-1.22939228628392,-0.098323265032657,0.34256117398238,-0.816532163272271,0.161616468734827,0,2.29270275375252
"135",-0.189579545439544,-0.098323265032657,0.572459135159258,1.60878418381676,0.302187693304163,0,2.20217551217891
"136",-0.584714640250652,-0.098323265032657,-0.233310679749898,-0.816532163272271,0.00826693599384729,0,0.70706074734843
"137",-0.384891809893805,-0.098323265032657,-0.515611852665623,-0.160093965180171,-0.253231458038093,0,-0.333475100252012
"138",-0.37022026510066,-0.098323265032657,-0.12343297771683,1.21736327473231,-0.206525311790325,0,-0.384806262272367
"139",-1.40082958343896,-0.098323265032657,-1.18333019578964,1.74218694061641,-0.0745126784826438,0,0.527616945127003
"140",-0.455107520564421,-0.098323265032657,0.0382844606600412,-0.816532163272271,-0.121297175152592,0,0.637310807007181
"141",-1.36014401520706,-0.098323265032657,-0.428836641829252,2.10255502375205,-0.0251147212741583,0,5.34230302489491
"142",-0.986573528061551,-0.098323265032657,-2.17391994027237,1.55820637183808,-0.281996332565179,1,1.54509442075729
"143",0.171456146579796,-0.098323265032657,0.0191262972286355,-0.816532163272271,3.96538855986387,0,-0.202699477450576
"144",0.0783785460692376,-0.098323265032657,-0.478985951987934,-0.29951088561222,-0.256085075663442,1,-0.239298602517333
"145",-0.813910121889194,-0.098323265032657,-0.0856801262490598,1.99295859279711,-0.204305482567025,0,0.112187998630124
"146",0.119116042204183,-0.098323265032657,-0.511104049505293,0.359387990231332,-0.288251325720888,0,0.343626302826409
"147",-0.569959169319793,-0.098323265032657,-1.14219649195162,1.0594053718623,-0.206488528356476,0,0.0771130288439879
"148",-0.551882742509635,-0.098323265032657,-0.7618506002987,3.04333944871692,0.0133735365537091,0,1.08319206057815
"149",-0.961217192342341,-0.098323265032657,0.0129280678831793,-0.816532163272271,-0.00661477544731523,0,0.28564534843475
"150",0.179683174727959,-0.098323265032657,-1.17149721249378,0.0848743643638747,-0.297372313899944,1,0.073808841670535
"151",-1.00279465704514,-0.098323265032657,-0.170201435505265,-0.816532163272271,-0.0671993976972098,0,0.41343742924585
"152",-0.326885742799966,-0.098323265032657,-0.083426224668894,-0.816532163272271,-0.259929836625402,0,-0.328680712101562
"153",-0.589908990973738,-0.098323265032657,0.35495763267329,-0.816532163272271,0.100849751718293,0,-0.442186167133107
"154",0.518163174757498,-0.098323265032657,-0.58041152309538,-0.816532163272271,0.0478242526001604,0,1.01691836794232
"155",-1.32303485333515,-0.098323265032657,-0.177526615640803,-0.816532163272271,0.216806891383206,0,0.201723900610871
"156",-0.563402137885826,-0.098323265032657,-0.089060978619307,-0.816532163272271,0.065533993370608,0,1.24564904499048
"157",0.103756619156751,-0.098323265032657,0.011237641698056,-0.816532163272271,0.563517699238823,0,-0.24229346132134
"158",0.763829207000083,-0.098323265032657,0.628806674663394,-0.816532163272271,0.329801541431367,0,-0.36235665635011
"159",-0.90766814302714,-0.098323265032657,0.893640110332838,-0.816532163272271,0.330186221701233,0,1.94919187123772
"160",-1.14955046886541,-0.098323265032657,-0.538714343862319,1.61752064039572,-0.251961138207217,0,0.347700367359865
"161",-0.999777754101387,-0.098323265032657,-0.369108249954867,-0.816532163272271,0.0678895474749873,0,3.54963018454084
"162",-1.08024744683991,-0.098323265032657,-0.253032318576346,-0.816532163272271,-0.10362422639521,0,2.2467616887554
"163",-1.52504396664688,-0.098323265032657,-0.879053482467305,-0.816532163272271,-0.342935880307175,0,0.255436489358693
"164",-0.168682884213885,-0.098323265032657,0.389893107165855,-0.816532163272271,-0.0546019836775977,0,0.135062444894227
"165",-0.826066048382643,-0.098323265032657,-1.37547530549875,0.837328675560566,-0.309237069036911,0,0.014773114027449
"166",-0.693652092675544,-0.098323265032657,-1.28306534071197,1.44388209359242,-0.159044805548597,0,-0.286219880450485
"167",-0.498931559119432,-0.098323265032657,0.0444826900054961,-0.816532163272271,-0.190016048395853,0,1.07313302269163
"168",-1.0697618166089,-0.098323265032657,-0.538150868467277,-0.816532163272271,1.92149464100407,0,1.59959728496178
"169",-0.408767466930514,-0.098323265032657,0.522873300395618,3.47307706157692,-0.113731568005412,0,0.0334343946481266
"170",-0.798650488255091,-0.098323265032657,-0.903846399849126,0.526195701435469,-0.0968127497927527,0,-0.263134362572964
"171",0.0653363592896332,-0.098323265032657,-0.835102401654078,0.0231930107917267,-0.294320251045548,0,-0.074908188593851
"172",-0.547203524706927,-0.098323265032657,-0.745509813842501,0.217486715201433,-0.301194789708344,1,0.0592809853229251
"173",-0.154988882186362,-0.098323265032657,-0.368544774559826,0.595898869842062,-0.188360337879926,1,0.10702257434608
"174",-0.280648903949967,-0.098323265032657,-0.970336496464007,0.0135781483404488,-0.304110052249049,1,0.247511469322948
"175",-0.677641432252111,-0.098323265032657,0.0839259676583919,0.46492553056552,-0.0593737081880749,0,-0.0810737523714852
"176",-0.720521673859,-0.098323265032657,-0.165130156949893,2.86866973659672,-0.0950926730595833,0,0.549699636497815
"177",-0.550091786896073,-0.098323265032657,-0.12343297771683,1.45442224891211,-0.0518002052367939,0,-0.106327534451809
"178",-0.300916573818565,0.582329227978147,-0.957940037773097,0.282019300840269,-0.339828539559822,1,0.369729680537182
"179",-1.07495486640436,-0.098323265032657,-1.65664952762439,-0.816532163272271,0.0341774681056065,0,1.8664953637583
"180",-1.30547454790222,-0.098323265032657,0.128440523866661,3.99387362992129,0.0821904153356486,0,0.149974400881574
"181",-0.995038290464654,-0.098323265032657,-1.06443688743591,4.04403995273149,0.0274499656329128,0,0.715912267200114
"182",-0.338710817668293,-0.098323265032657,-0.228239401194525,2.8731843797814,0.960692355490611,0,0.843484660122691
"183",-0.825267233505146,-0.098323265032657,0.0456096407955794,0.284603940917082,-0.106100985501609,0,0.212948862811452
"184",-0.260220218024961,-0.098323265032657,-0.290221694649076,0.647599993800888,-0.297200182345445,1,0.105812978789543
"185",-1.24440019165228,-0.098323265032657,-0.171328386295348,2.21307977409266,-0.151918003351062,0,0.597973557293507
"186",-0.191357443067486,-0.098323265032657,-1.39181609195495,-0.816532163272271,-0.125699086658077,0,1.62544165807784
"187",-0.371802979265199,-0.098323265032657,-0.0597602580771567,0.123520567376575,-0.302500538450436,1,-0.107208748643783
"188",-0.368684972882563,-0.098323265032657,-0.501524967789589,-0.816532163272271,0.12116826993551,0,0.0978062963868694
"189",-0.530931201393901,-0.098323265032657,0.284523208293119,-0.816532163272271,0.0109773982991057,0,2.68549371613919
"190",0.235097999807253,-0.098323265032657,-0.331918873882137,-0.816532163272271,-0.342935880307175,0,-0.0969423047852031
"191",-1.02516780953948,-0.098323265032657,-0.753961944768122,-0.816532163272271,-0.0446861884571889,0,0.0610944977856621
"192",-0.575059682145076,-0.098323265032657,-1.31067563506899,0.053087828043704,-0.283370787994706,1,1.0791424845847
"193",-0.394788192959864,-0.098323265032657,-1.09092023100286,-0.816532163272271,15.0446656138889,0,0.0985773602918754
"194",-1.22702606204505,-0.098323265032657,-1.07232554296649,0.671012734625336,-0.297510873664933,0,1.14672474130462
"195",-0.964850516686832,-0.098323265032657,0.372425369919573,-0.816532163272271,-0.148991549683739,0,0.791607002299185
"196",-0.62035188407846,-0.098323265032657,-0.892576891948298,-0.445852080448989,0.129265704646686,0,0.789120454560202
"197",-0.226871349281131,-0.098323265032657,0.22761219339394,-0.816532163272271,-0.204001397531145,0,0.0952923691511431
"198",-0.356965808823405,-0.098323265032657,-0.149916321283775,-0.816532163272271,-0.245624251887243,0,-0.35711703674656
"199",-0.60268603988165,-0.098323265032657,-0.0975131095449279,0.185605686228136,0.00847857756586294,0,-0.320182262442899
"200",-1.07866261035883,-0.098323265032657,0.671067329291497,-0.816532163272271,-0.170294940205843,0,-0.0061946579473139
"201",-0.263198184999647,-0.098323265032657,-0.558999458083808,-0.816532163272271,0.113128560835578,0,-0.370429902246473
"202",-0.853775374683703,-0.098323265032657,-0.766358403459032,0.663557772073538,-0.196518420022398,1,1.20852227345805
"203",-0.634347295666392,-0.098323265032657,-0.576467195330091,1.50249540293386,-0.191545292096491,0,1.16789426926614
"204",-0.480652786730591,-0.098323265032657,-1.38730828879462,1.36327721469634,-0.273905408715577,1,0.48705950299041
"205",0.135595327887434,-0.098323265032657,-0.00228576778293723,-0.816532163272271,-0.0413787290882503,0,0.0848130925389809
"206",-0.653628578207553,-0.098323265032657,-0.517302278850748,3.05508178692785,-0.135816760686002,0,1.30908942699046
"207",0.242019250518871,-0.098323265032657,-1.61551582378637,-0.816532163272271,-0.0914152407013133,0,0.935419882159541
"208",-0.134833723214858,-0.098323265032657,-0.793968697816059,-0.816532163272271,-0.342935880307175,0,-0.0913952764628023
"209",-1.4672885832601,-0.098323265032657,-0.389393364176356,1.26887554253211,-0.176139024762793,0,0.258607138984667
"210",-1.1829458083522,-0.098323265032657,-1.79075667164424,-0.816532163272271,0.0725775229132986,0,0.139586976916203
"211",-1.08771123295802,-0.098323265032657,-2.1130645976079,-0.816532163272271,0.020744167178201,0,1.58964866198091
"212",-0.493508342809718,-0.098323265032657,-0.787770468470604,0.622649451677993,-0.191910118669182,0,1.34109770375764
"213",-0.885300314855833,-0.098323265032657,-0.259230547921801,0.28035270811315,-0.158512155439353,0,0.280008068021137
"214",-1.21435160370182,-0.098323265032657,-0.517865754245788,-0.816532163272271,0.862990811156323,0,-0.0267428404257455
"215",-1.3000851140342,-0.098323265032657,0.257476389331133,-0.816532163272271,0.428973963853618,0,1.11318877818857
"216",-0.906412068038308,-0.098323265032657,-0.663805881561503,-0.816532163272271,1.68295639383226,0,1.02543620001075
"217",-0.440518526842692,-0.098323265032657,-0.0265152097697159,2.11701557603785,-0.209489596370465,0,0.746563320077958
"218",-1.10412954978486,-0.098323265032657,-0.833411975468954,-0.816532163272271,-0.342935880307175,0,7.6245585603792e-05
"219",-1.24000017787628,-0.098323265032657,-2.30802708429221,-0.816532163272271,-0.082285784709894,0,0.660292964707108
"220",-0.432936882073644,-0.098323265032657,-0.520119655825954,-0.816532163272271,-0.125647059563044,0,2.45276107731292
"221",-0.627515300396966,-0.098323265032657,-0.232747204354857,0.918646880215212,-0.151911210546972,0,0.0767103653842582
"222",-0.426775479365487,1.32480070945812,-0.606894866662325,-0.816532163272271,-0.159409154004587,0,0.0520855322729714
"223",0.124662629100699,-0.098323265032657,0.881807127036969,-0.816532163272271,-0.1297443119901,0,-0.143840508347787
"224",-0.504031043729437,-0.098323265032657,-1.24193163687395,0.386453458736366,-0.268219129125129,1,1.59379510015882
"225",-1.11270837605564,-0.098323265032657,0.328474289106346,-0.816532163272271,0.385996023124897,0,0.778960503277673
"226",-0.68333683431425,-0.098323265032657,-1.45943313935991,0.731337046422836,-0.208667486913603,0,0.273123377612597
"227",-1.45142836257815,-0.098323265032657,-0.445740903680493,2.23674950949471,-0.172102404871592,0,0.259462894419563
"228",-0.717049626519255,-0.098323265032657,0.804610997916302,-0.816532163272271,-0.138622799072523,0,0.188572124600502
"229",-0.24685232888282,-0.098323265032657,0.376369697684862,-0.816532163272271,-0.193647435733161,0,-0.358341324646555
"230",-0.536575832346342,-0.098323265032657,-0.6378860133896,-0.816532163272271,0.123928453182568,0,0.874761756753923
"231",0.316535939167601,-0.098323265032657,0.308752650279897,-0.816532163272271,-0.0519381027873441,0,1.4239692866578
"232",-1.10689842726868,-0.098323265032657,-1.32757989692023,5.45276656757561,0.32019847266664,0,0.232660017365167
"233",-0.118897174501649,-0.098323265032657,-0.0220074066093848,-0.0156645664942468,-0.235363524160454,0,-0.303619970794807
"234",0.275140442478642,-0.098323265032657,-0.634505161019352,0.389456380645098,-0.133320127776385,1,0.511828783494291
"235",-0.203867693595273,-0.098323265032657,-0.91398895695987,-0.816532163272271,-0.0917299105076487,0,-0.00768369949757564
"236",-0.694461154659778,-0.098323265032657,-0.322903267561475,0.216783354976298,-0.0938590339034559,0,0.73006469991817
"237",-1.07492737374668,-0.098323265032657,-0.525754409776367,-0.816532163272271,0.161340237737934,0,0.148415858513958
"238",-1.07883944120448,-0.098323265032657,-2.55990058587571,0.110427984417407,-0.296455457664874,1,0.73149043059519
"239",-0.380174182046398,-0.098323265032657,-0.432780969594542,0.0128405664465972,-0.303081689684445,1,-0.0491401081071964
"240",-0.68342566609131,-0.098323265032657,0.256912913936092,7.98307824538212,2.39529144014961,0,0.858032649225176
"241",-0.448232256698199,-0.098323265032657,-0.165693632344933,-0.816532163272271,-0.227415673756767,0,0.93603555790252
